id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
3560851,Pokemon 1999 Topps Movie,Pikachu's Vacation [Rainbow Foil] #42,$43.03,,$42.99,,,,,,,,,$18.80,$46.99,,,$18.80,$46.99,,2,Pokemon Card,,,,1999-06-01
3560905,Pokemon 1999 Topps Movie,Playtime #57,$1.57,,$10.65,$19.45,$41.25,$150.00,$195.00,$70.00,$90.00,,,,$1.69,,,$3.00,$11.99,,10,Pokemon Card,,,,1999-06-01
3560907,Pokemon 1999 Topps Movie,Playtime [Corrected Foil] #57,,,,,,,,,,,,,,,,,,,0,Pokemon Card,,,,1999-06-01
3560906,Pokemon 1999 Topps Movie,Playtime [Corrected] #57,,,,$14.00,$15.00,,,,,,,,,,,,,,1,Pokemon Card,,,,1999-06-01
3560908,Pokemon 1999 Topps Movie,Playtime [Foil] #57,$4.24,$15.00,$18.99,$27.18,$30.00,,,,,,,$0.90,$4.69,$4.30,$16.99,$6.30,$20.99,,10,Pokemon Card,,,,1999-06-01
3560909,Pokemon 1999 Topps Movie,Playtime [Rainbow Foil] #57,$23.47,,$29.24,$32.00,$35.00,,,,,,,$7.80,$25.99,,,$9.60,$31.99,,5,Pokemon Card,,,,1999-06-01
3560736,Pokemon 1999 Topps Movie,Proposition #5,$2.69,,$19.33,$21.00,$23.00,$51.00,$66.00,$41.00,$31.00,,,,$2.99,,,$6.30,$20.99,,8,Pokemon Card,,,,1999-06-01
3560737,Pokemon 1999 Topps Movie,Proposition [Foil] #5,$3.40,$16.72,$25.92,$29.00,$32.00,,,,,,,,$3.69,$4.50,$17.99,$8.70,$28.99,,6,Pokemon Card,,,,1999-06-01
3560738,Pokemon 1999 Topps Movie,Proposition [Rainbow Foil] #5,$3.00,,$15.50,,,,,,,,,,$3.29,,,$4.30,$16.99,,2,Pokemon Card,,,,1999-06-01
3560822,Pokemon 1999 Topps Movie,Psychic Showdown #33,$2.25,$8.00,$9.99,$29.25,$32.00,$162.64,$211.00,$75.00,$98.00,,,,$2.49,$1.80,$8.79,$2.80,$10.99,,14,Pokemon Card,,,,1999-06-01
3560823,Pokemon 1999 Topps Movie,Psychic Showdown [Foil] #33,$4.00,$15.00,$27.00,$30.00,$33.00,,,,,,,$0.90,$4.39,$4.30,$16.99,$9.00,$29.99,,8,Pokemon Card,,,,1999-06-01
3560824,Pokemon 1999 Topps Movie,Psychic Showdown [Rainbow Foil] #33,$19.99,$36.00,$40.00,,,,,,,,,$6.60,$21.99,$16.00,$39.99,$17.60,$43.99,,2,Pokemon Card,,,,1999-06-01
3560872,Pokemon 1999 Topps Movie,Racing Cheek to Cheek #48,$1.91,$16.19,$20.50,$41.25,$43.00,$44.00,$57.00,$37.02,$26.00,,,,$2.09,$4.50,$17.99,$6.90,$22.99,,9,Pokemon Card,,,,1999-06-01
3560873,Pokemon 1999 Topps Movie,Racing Cheek to Cheek [Foil] #48,$5.70,$5.00,$5.79,$35.50,$39.00,,,$20.50,,,,$1.30,$6.29,$1.10,$5.49,$1.30,$6.39,,6,Pokemon Card,,,,1999-06-01
3560874,Pokemon 1999 Topps Movie,Racing Cheek to Cheek [Rainbow Foil] #48,$17.25,,$35.00,,,,,,,,,$4.80,$18.99,,,$15.60,$38.99,,2,Pokemon Card,,,,1999-06-01
6777795,Pokemon 1999 Topps Movie,Ready For Battle,$1882.00,,,,,,,,,,,$1242.00,$2070.00,,,,,,1,Pokemon Card,,,,
3560745,Pokemon 1999 Topps Movie,Rebellion #8,$1.95,$10.80,$15.50,$29.74,$33.00,$115.00,$150.00,$92.00,$69.00,,,,$2.19,$3.00,$11.99,$4.30,$16.99,,12,Pokemon Card,,,,1999-06-01
3560746,Pokemon 1999 Topps Movie,Rebellion [Foil] #8,$5.50,,$11.56,$11.88,$13.00,,,,,,,$1.20,$6.09,,,$3.30,$12.99,,5,Pokemon Card,,,,1999-06-01
3560747,Pokemon 1999 Topps Movie,Rebellion [Rainbow Foil] #8,$9.50,,$35.00,$128.03,$141.00,,,,,,,$2.00,$9.99,,,$15.60,$38.99,,3,Pokemon Card,,,,1999-06-01
3560837,Pokemon 1999 Topps Movie,Rebirth of Ash #38,$2.55,$12.00,$13.03,$13.16,$14.00,$46.00,$60.00,$26.00,$28.00,,,,$2.79,$3.30,$12.99,$3.50,$13.99,,12,Pokemon Card,,,,1999-06-01
3560838,Pokemon 1999 Topps Movie,Rebirth of Ash [Foil] #38,$3.96,$11.00,$35.00,$42.50,$47.00,,,$39.99,,,,$0.90,$4.39,$3.00,$11.99,$15.60,$38.99,,6,Pokemon Card,,,,1999-06-01
3560839,Pokemon 1999 Topps Movie,Rebirth of Ash [Rainbow Foil] #38,,,$37.50,$65.00,$72.00,,,,,,,,,,,$16.40,$40.99,,2,Pokemon Card,,,,1999-06-01
3560813,Pokemon 1999 Topps Movie,Rescuing Pikachu #30,$1.10,,$11.50,$23.17,$25.00,,,,,,,,$1.19,,,$3.30,$12.99,,6,Pokemon Card,,,,1999-06-01
3560814,Pokemon 1999 Topps Movie,Rescuing Pikachu [Foil] #30,$3.54,$5.00,$6.64,$68.07,$75.00,,,,,,,$0.80,$3.89,$1.10,$5.49,$1.50,$7.29,,7,Pokemon Card,,,,1999-06-01
3560815,Pokemon 1999 Topps Movie,Rescuing Pikachu [Rainbow Foil] #30,$12.25,,,,,,,,,,,$3.30,$12.99,,,,,,1,Pokemon Card,,,,1999-06-01
3560875,Pokemon 1999 Topps Movie,Rest and Relaxation at Last #49,$2.50,,$73.20,$81.00,$89.00,,,,,,,,$2.79,,,$32.40,$80.99,,3,Pokemon Card,,,,1999-06-01
3560876,Pokemon 1999 Topps Movie,Rest and Relaxation at Last [Foil] #49,$0.32,$13.00,$16.00,,,,,,,,,,$0.99,$3.50,$13.99,$4.50,$17.99,,3,Pokemon Card,,,,1999-06-01
3560877,Pokemon 1999 Topps Movie,Rest and Relaxation at Last [Rainbow Foil] #49,$10.38,,$35.00,,,,,,,,,$2.80,$10.99,,,$15.60,$38.99,,4,Pokemon Card,,,,1999-06-01
3560816,Pokemon 1999 Topps Movie,Reunited #31,$1.61,,$29.99,$33.00,$36.00,$54.29,$71.00,$9.50,$33.00,,,,$1.79,,,$9.90,$32.99,,9,Pokemon Card,,,,1999-06-01
3560817,Pokemon 1999 Topps Movie,Reunited [Foil] #31,$8.74,$10.00,$19.99,$20.54,$23.00,,,,,,,$1.90,$9.59,$2.80,$10.99,$6.60,$21.99,,7,Pokemon Card,,,,1999-06-01
3560818,Pokemon 1999 Topps Movie,Reunited [Rainbow Foil] #31,,,$35.00,,,,,,,,,,,,,$15.60,$38.99,,1,Pokemon Card,,,,1999-06-01
3560801,Pokemon 1999 Topps Movie,Round One Equals Defeat #26,$2.00,$15.09,$25.96,$39.90,$44.00,$100.00,$130.00,$80.00,$49.00,,,,$2.19,$4.30,$16.99,$8.70,$28.99,,16,Pokemon Card,,,,1999-06-01
3560802,Pokemon 1999 Topps Movie,Round One Equals Defeat [Foil] #26,$13.99,$23.10,$33.00,$129.65,$143.00,$437.64,$569.00,$350.00,$263.00,,,$3.80,$14.99,$7.50,$24.99,$14.40,$35.99,,9,Pokemon Card,,,,1999-06-01
3560803,Pokemon 1999 Topps Movie,Round One Equals Defeat [Rainbow Foil] #26,$19.99,$45.88,$86.85,$249.95,$275.00,,,,,,,$6.60,$21.99,$20.00,$49.99,$38.40,$95.99,,6,Pokemon Card,,,,1999-06-01
3560780,Pokemon 1999 Topps Movie,Stairwell #19,$1.63,,,$15.01,$17.00,$27.00,$35.00,$22.00,$16.00,,,,$1.79,,,,,,10,Pokemon Card,,,,1999-06-01
3560781,Pokemon 1999 Topps Movie,Stairwell [Foil] #19,$3.90,$4.00,$5.51,$33.66,$37.00,,,,,,,$0.90,$4.29,$0.90,$4.39,$1.20,$6.09,,5,Pokemon Card,,,,1999-06-01
3560782,Pokemon 1999 Topps Movie,Stairwell [Rainbow Foil] #19,,$6.00,$35.00,,,,,,,,,,,$1.30,$6.59,$15.60,$38.99,,2,Pokemon Card,,,,1999-06-01
3560804,Pokemon 1999 Topps Movie,Stealing Pokemon #27,$2.00,$8.05,$13.22,$16.33,$18.00,$92.40,$120.00,$74.00,$55.00,,,,$2.19,$1.80,$8.89,$3.80,$14.99,,17,Pokemon Card,,,,1999-06-01
3560805,Pokemon 1999 Topps Movie,Stealing Pokemon [Foil] #27,$5.08,$10.87,$18.63,$39.39,$43.00,$123.44,$160.00,$99.00,$74.00,,,$1.10,$5.59,$3.00,$11.99,$5.00,$19.99,,7,Pokemon Card,,,,1999-06-01
3560806,Pokemon 1999 Topps Movie,Stealing Pokemon [Rainbow Foil] #27,$15.00,$15.82,$72.50,,,,,,,,,$4.30,$16.99,$4.30,$16.99,$32.00,$79.99,,4,Pokemon Card,,,,1999-06-01
3560795,Pokemon 1999 Topps Movie,Story of Mewtwo #24,$1.88,,$10.51,$32.50,$36.00,$70.83,$92.00,$12.50,$43.00,,,,$2.09,,,$3.00,$11.99,,13,Pokemon Card,,,,1999-06-01
3560796,Pokemon 1999 Topps Movie,Story of Mewtwo [Foil] #24,$9.57,$12.00,$14.61,$24.59,$27.00,$72.00,$94.00,$58.00,$43.00,,,$2.80,$10.99,$3.30,$12.99,$4.00,$15.99,,5,Pokemon Card,,,,1999-06-01
3560797,Pokemon 1999 Topps Movie,Story of Mewtwo [Rainbow Foil] #24,$5.06,$14.75,$33.50,,,,,,,,,$1.10,$5.59,$4.00,$15.99,$14.80,$36.99,,6,Pokemon Card,,,,1999-06-01
3560898,Pokemon 1999 Topps Movie,Success #55,$3.38,$6.00,$7.84,$14.00,$15.00,$37.64,$49.00,$22.50,$23.00,,,,$3.69,$1.30,$6.59,$1.70,$8.59,,15,Pokemon Card,,,,1999-06-01
3560899,Pokemon 1999 Topps Movie,Success [Foil] #55,$4.85,$6.99,$10.63,$29.99,$33.00,$48.13,$63.00,$39.00,$29.00,,,$1.10,$5.29,$1.50,$7.69,$3.00,$11.99,,9,Pokemon Card,,,,1999-06-01
3560900,Pokemon 1999 Topps Movie,Success [Rainbow Foil] #55,$7.30,$5.50,$25.00,$33.00,$36.00,,,,,,,$1.60,$7.99,$1.20,$6.09,$8.40,$27.99,,9,Pokemon Card,,,,1999-06-01
3560723,Pokemon 1999 Topps Movie,Super Psychic #0,$14.00,$8.00,$22.50,$30.14,$33.00,$165.84,$216.00,$133.00,$100.00,,,$3.80,$14.99,$1.80,$8.79,$7.50,$24.99,,13,Pokemon Card,,,,1999-06-01
3560894,Pokemon 1999 Topps Movie,Teamwork #54,$4.25,$8.00,$10.24,$42.50,$45.00,$46.18,$60.00,$99.99,$28.00,,,$0.90,$4.69,$1.80,$8.79,$2.80,$10.99,,10,Pokemon Card,,,,1999-06-01
3560895,Pokemon 1999 Topps Movie,Teamwork [Corrected] #54,,,,,,$35.55,$46.00,$28.00,$21.00,,,,,,,,,,1,Pokemon Card,,,,1999-06-01
3560896,Pokemon 1999 Topps Movie,Teamwork [Foil] #54,$3.71,$9.00,$11.83,$35.00,$39.00,,,,,,,$0.80,$4.09,$2.00,$9.89,$3.30,$12.99,,7,Pokemon Card,,,,1999-06-01
3560897,Pokemon 1999 Topps Movie,Teamwork [Rainbow Foil] #54,$25.00,$11.02,$35.00,$50.00,$55.00,,,,,,,$8.40,$27.99,$3.00,$11.99,$15.60,$38.99,,7,Pokemon Card,,,,1999-06-01
3560834,Pokemon 1999 Topps Movie,Tears of Pokemon #37,$1.50,,,$14.61,$16.00,$129.78,$169.00,$17.50,$78.00,,,,$1.69,,,,,,7,Pokemon Card,,,,1999-06-01
3560835,Pokemon 1999 Topps Movie,Tears of Pokemon [Foil] #37,$2.50,$20.00,$23.17,$25.00,$28.00,,,,,,,,$2.79,$6.60,$21.99,$7.50,$24.99,,7,Pokemon Card,,,,1999-06-01
3560836,Pokemon 1999 Topps Movie,Tears of Pokemon [Rainbow Foil] #37,$9.58,,$19.43,,,,,,,,,$2.80,$10.99,,,$6.30,$20.99,,4,Pokemon Card,,,,1999-06-01
3560768,Pokemon 1999 Topps Movie,Tempest A Bad Omen #15,$1.38,$6.05,$6.50,$7.00,$8.00,$55.00,$72.00,$11.50,$33.00,,,,$1.49,$1.30,$6.69,$1.40,$7.19,,6,Pokemon Card,,,,1999-06-01
3560769,Pokemon 1999 Topps Movie,Tempest A Bad Omen [Foil] #15,$3.62,,,$22.02,$24.00,,,,,,,$0.80,$3.99,,,,,,3,Pokemon Card,,,,1999-06-01
3560770,Pokemon 1999 Topps Movie,Tempest A Bad Omen [Rainbow Foil] #15,$9.99,$16.85,$35.00,$39.00,$43.00,,,,,,,$2.80,$10.99,$4.80,$18.99,$15.60,$38.99,,3,Pokemon Card,,,,1999-06-01
3560777,Pokemon 1999 Topps Movie,Temple of Mewtwo #18,$1.38,$8.99,$14.00,$23.45,$26.00,$250.00,$325.00,$200.00,$150.00,,,,$1.49,$2.00,$9.89,$3.80,$14.99,,9,Pokemon Card,,,,1999-06-01
3560779,Pokemon 1999 Topps Movie,Temple of Mewtwo [Foil] #18,$4.94,$5.50,$13.75,$25.00,$28.00,,,,,,,$1.10,$5.39,$1.20,$6.09,$3.80,$14.99,,7,Pokemon Card,,,,1999-06-01
3560778,Pokemon 1999 Topps Movie,Temple of Mewtwo [Rainbow Foil] #18,$15.00,,,,,,,,,,,$4.30,$16.99,,,,,,1,Pokemon Card,,,,1999-06-01
3560878,Pokemon 1999 Topps Movie,The Tail  End of the Race #50,$2.50,$9.44,$13.91,$22.76,$25.00,$158.44,$206.00,$86.46,$95.00,,,,$2.79,$2.00,$9.99,$3.80,$14.99,,23,Pokemon Card,,,,1999-06-01
3560879,Pokemon 1999 Topps Movie,The Tail End of the Race [Foil] #50,$21.00,$20.00,$40.16,$69.96,$77.00,$250.97,$326.00,$201.00,$151.00,,,$6.90,$22.99,$6.60,$21.99,$17.60,$43.99,,12,Pokemon Card,,,,1999-06-01
3560880,Pokemon 1999 Topps Movie,The Tail End of the Race [Rainbow Foil] #50,$15.16,$20.50,$71.35,,,,,,,,,$4.30,$16.99,$6.90,$22.99,$31.20,$77.99,,4,Pokemon Card,,,,1999-06-01
3560859,Pokemon 1999 Topps Movie,Togepi in Trouble #45,$4.04,,,$20.90,$23.00,$32.00,$42.00,$16.50,$19.00,,,$0.90,$4.39,,,,,,7,Pokemon Card,,,,1999-06-01
3560860,Pokemon 1999 Topps Movie,Togepi in Trouble [Corrected] #45,,,,,,,,,,,,,,,,,,,0,Pokemon Card,,,,1999-06-01
3560861,Pokemon 1999 Topps Movie,Togepi in Trouble [Foil] #45,$4.49,,,$21.35,$23.00,$104.74,$136.00,$84.00,$63.00,,,$1.00,$4.89,,,,,,5,Pokemon Card,,,,1999-06-01
3560862,Pokemon 1999 Topps Movie,Togepi in Trouble [Rainbow Foil] #45,$9.49,$18.00,$22.40,,,,,,,,,$2.00,$9.99,$5.00,$19.99,$7.50,$24.99,,4,Pokemon Card,,,,1999-06-01
3560789,Pokemon 1999 Topps Movie,Trainer's Failure #22,$3.31,$12.00,,$10.50,$12.00,$196.68,$256.00,$31.59,$118.00,,,,$3.59,$3.30,$12.99,,,,6,Pokemon Card,,,,1999-06-01
3560790,Pokemon 1999 Topps Movie,Trainer's Failure [Foil] #22,$2.06,,$15.50,$17.00,$19.00,,,,,,,,$2.29,,,$4.30,$16.99,,4,Pokemon Card,,,,1999-06-01
3560791,Pokemon 1999 Topps Movie,Trainer's Failure [Rainbow Foil] #22,,$10.00,$12.50,,,,,,,,,,,$2.80,$10.99,$3.50,$13.99,,2,Pokemon Card,,,,1999-06-01
3560881,Pokemon 1999 Topps Movie,Trapped Charizard #51,$2.78,$14.75,$19.50,$29.99,$33.00,$130.82,$170.00,$17.45,$78.00,,,,$3.09,$4.00,$15.99,$6.30,$20.99,,37,Pokemon Card,,,,1999-06-01
3560882,Pokemon 1999 Topps Movie,Trapped Charizard [Foil] #51,$10.10,$20.00,$25.00,$38.71,$43.00,$332.89,$433.00,$266.00,$200.00,,,$2.80,$10.99,$6.60,$21.99,$8.40,$27.99,,17,Pokemon Card,,,,1999-06-01
3560883,Pokemon 1999 Topps Movie,Trapped Charizard [Rainbow Foil] #51,$19.99,$23.19,$34.63,$127.00,$140.00,,,,,,,$6.60,$21.99,$7.80,$25.99,$15.20,$37.99,,10,Pokemon Card,,,,1999-06-01
3560742,Pokemon 1999 Topps Movie,Trying Out the New Toy #7,$6.54,,$19.60,$33.04,$36.00,$46.28,$60.00,$10.50,$28.00,,,$1.40,$7.19,,,$6.60,$21.99,,8,Pokemon Card,,,,1999-06-01
3560743,Pokemon 1999 Topps Movie,Trying Out the New Toy [Foil] #7,$7.33,,$36.38,$40.00,$44.00,,,,,,,$1.60,$8.09,,,$16.00,$39.99,,8,Pokemon Card,,,,1999-06-01
3560744,Pokemon 1999 Topps Movie,Trying Out the New Toy [Rainbow Foil] #7,$8.89,$38.00,$46.97,$171.68,$189.00,,,,,,,$2.00,$9.79,$16.80,$41.99,$20.80,$51.99,,5,Pokemon Card,,,,1999-06-01
3560825,Pokemon 1999 Topps Movie,Ultimate Match #34,$2.50,$7.00,$20.30,$21.80,$24.00,$65.56,$85.00,$52.00,$39.00,,,,$2.79,$1.50,$7.69,$6.60,$21.99,,9,Pokemon Card,,,,1999-06-01
3560826,Pokemon 1999 Topps Movie,Ultimate Match [Foil] #34,$4.25,,$15.00,$19.99,$22.00,,,,,,,$0.90,$4.69,,,$4.30,$16.99,,8,Pokemon Card,,,,1999-06-01
3560827,Pokemon 1999 Topps Movie,Ultimate Match [Rainbow Foil] #34,$14.99,$9.87,,,,,,,,,,$4.00,$15.99,$2.80,$10.99,,,,3,Pokemon Card,,,,1999-06-01
3560774,Pokemon 1999 Topps Movie,Underwater Adventure #17,$1.20,$9.95,$12.99,$15.00,$17.00,$47.99,$62.00,$38.00,$29.00,,,,$1.29,$2.80,$10.99,$3.50,$13.99,,13,Pokemon Card,,,,1999-06-01
3560775,Pokemon 1999 Topps Movie,Underwater Adventure [Foil] #17,$6.00,,$19.84,$34.72,$38.00,,,,,,,$1.30,$6.59,,,$6.60,$21.99,,4,Pokemon Card,,,,1999-06-01
3560776,Pokemon 1999 Topps Movie,Underwater Adventure [Rainbow Foil] #17,$8.50,,$35.00,,,,,,,,,$1.90,$9.39,,,$15.60,$38.99,,2,Pokemon Card,,,,1999-06-01
3560868,Pokemon 1999 Topps Movie,Water Race Is on #47,$1.54,$5.50,$7.05,$10.50,$12.00,$24.75,$32.00,$20.00,$15.00,,,,$1.69,$1.20,$6.09,$1.60,$7.79,,10,Pokemon Card,,,,1999-06-01
3560869,Pokemon 1999 Topps Movie,Water Race Is on [Corrected] #47,,,,$23.17,$25.00,,,,,,,,,,,,,,1,Pokemon Card,,,,1999-06-01
3560870,Pokemon 1999 Topps Movie,Water Race Is on [Foil] #47,$2.23,,$30.00,$36.00,$40.00,$550.00,$715.00,$440.00,$330.00,,,,$2.49,,,$9.90,$32.99,,5,Pokemon Card,,,,1999-06-01
3560871,Pokemon 1999 Topps Movie,Water Race Is on [Rainbow Foil] #47,$25.00,,$50.00,,,,,,,,,$8.40,$27.99,,,$22.00,$54.99,,5,Pokemon Card,,,,1999-06-01
8279235,Pokemon 1999 Topps Movie Die Cut,Blastoise #9,$10.12,$9.00,$11.50,$37.50,$41.00,,,,,,,$2.80,$10.99,$2.00,$9.89,$3.30,$12.99,,13,Pokemon Card,,,,
8279227,Pokemon 1999 Topps Movie Die Cut,Bulbasaur #1,$13.86,$11.50,,$42.25,$46.00,$85.48,$111.00,$68.00,$51.00,,,$3.80,$14.99,$3.30,$12.99,,,,7,Pokemon Card,,,,
8279232,Pokemon 1999 Topps Movie Die Cut,Charizard #6,$18.22,$33.49,$40.50,$88.00,$97.00,,,,,,,$5.00,$19.99,$14.80,$36.99,$18.00,$44.99,,21,Pokemon Card,,,,
8279230,Pokemon 1999 Topps Movie Die Cut,Charmander #4,$14.05,,$24.26,$40.25,$44.00,$177.50,$231.00,$142.00,$107.00,,,$3.80,$14.99,,,$8.10,$26.99,,14,Pokemon Card,,,,1999-01-01
8279231,Pokemon 1999 Topps Movie Die Cut,Charmeleon #5,$10.75,,$24.99,$27.00,$30.00,$200.00,$260.00,$160.00,$120.00,,,$3.00,$11.99,,,$8.10,$26.99,,12,Pokemon Card,,,,
8279236,Pokemon 1999 Topps Movie Die Cut,Dragonair #11,$10.11,$8.51,$24.99,,,,,,,,,$2.80,$10.99,$1.90,$9.39,$8.10,$26.99,,7,Pokemon Card,,,,
8279237,Pokemon 1999 Topps Movie Die Cut,Dragonite #12,$10.92,$20.00,$25.00,$44.99,$49.00,$229.00,$298.00,$200.00,$137.00,,,$3.00,$11.99,$6.60,$21.99,$8.40,$27.99,,26,Pokemon Card,,,,
5964320,Pokemon 1999 Topps Movie Die Cut,Dratini #10,$8.01,$8.00,$25.00,$28.00,$31.00,$119.95,$156.00,$96.00,$72.00,,,$1.80,$8.79,$1.80,$8.79,$8.40,$27.99,,14,Pokemon Card,,,,
8279228,Pokemon 1999 Topps Movie Die Cut,Ivysaur #2,$10.17,,$17.00,$19.45,$21.00,$90.37,$117.00,$72.00,$54.00,,,$2.80,$10.99,,,$4.80,$18.99,,12,Pokemon Card,,,,
8279233,Pokemon 1999 Topps Movie Die Cut,Squirtle #7,$9.47,,$23.25,$26.00,$29.00,$185.00,$241.00,$148.00,$111.00,,,$2.00,$9.99,,,$7.80,$25.99,,9,Pokemon Card,,,,
8279229,Pokemon 1999 Topps Movie Die Cut,Venusaur #3,$10.92,,$35.00,$86.00,$95.00,$399.99,$520.00,$320.00,$240.00,,,$3.00,$11.99,,,$15.60,$38.99,,8,Pokemon Card,,,,
8279234,Pokemon 1999 Topps Movie Die Cut,Wartortle #8,$11.99,,$24.95,$26.55,$29.00,$50.00,$65.00,$40.00,$30.00,,,$3.30,$12.99,,,$8.10,$26.99,,14,Pokemon Card,,,,
3560941,Pokemon 1999 Topps Movie Evolution,Blastoise #E9,$1.98,$12.00,$15.02,$28.88,$32.00,$66.29,$86.00,$53.00,$40.00,,,,$2.19,$3.30,$12.99,$4.30,$16.99,,19,Pokemon Card,,,,1999-06-01
3560942,Pokemon 1999 Topps Movie Evolution,Blastoise [Foil] #E9,$7.36,$28.00,$30.11,$41.00,$45.00,$202.50,$263.00,$162.00,$122.00,,,$1.60,$8.09,$9.30,$30.99,$9.90,$32.99,,5,Pokemon Card,,,,1999-06-01
3560943,Pokemon 1999 Topps Movie Evolution,Blastoise [Rainbow Foil] #E9,$10.00,$39.00,$46.42,$148.37,$163.00,,,,,,,$2.80,$10.99,$17.20,$42.99,$20.40,$50.99,,5,Pokemon Card,,,,1999-06-01
3560918,Pokemon 1999 Topps Movie Evolution,Bulbasaur #E1,$2.99,$14.00,$16.91,$20.61,$32.00,$56.00,$73.00,$45.00,$34.00,,,,$3.29,$3.80,$14.99,$4.80,$18.99,,12,Pokemon Card,,,,1999-06-01
3560919,Pokemon 1999 Topps Movie Evolution,Bulbasaur [Foil] #E1,$3.66,,$20.81,$28.42,$31.00,$210.00,$273.00,$168.00,$126.00,,,$0.80,$3.99,,,$6.90,$22.99,,5,Pokemon Card,,,,1999-06-01
3560920,Pokemon 1999 Topps Movie Evolution,Bulbasaur [Rainbow Foil] #E1,$21.50,,$60.00,$92.00,$101.00,,,,,,,$7.20,$23.99,,,$26.40,$65.99,,3,Pokemon Card,,,,1999-06-01
4118324,Pokemon 1999 Topps Movie Evolution,Charizard #E6,$5.78,$24.99,$31.75,$41.71,$46.00,$125.04,$163.00,$42.00,$75.00,,,$1.30,$6.39,$8.10,$26.99,$10.50,$34.99,,34,Pokemon Card,,,,1999-06-01
3560933,Pokemon 1999 Topps Movie Evolution,Charizard [Foil] #E6,$11.01,$65.07,$65.25,$66.06,$73.00,$1950.00,$2535.00,$1560.00,$1170.00,,,$3.00,$11.99,$28.80,$71.99,$28.80,$71.99,,14,Pokemon Card,,,,1999-06-01
3560934,Pokemon 1999 Topps Movie Evolution,Charizard [Rainbow Foil] #E6,$95.13,$63.78,$186.47,$1499.00,$1649.00,,,,,,,$52.50,$105.00,$28.00,$69.99,$102.50,$205.00,,4,Pokemon Card,,,,1999-06-01
3560927,Pokemon 1999 Topps Movie Evolution,Charmander #E4,$5.14,$20.83,$28.57,$31.00,$34.00,$47.90,$62.00,$38.00,$29.00,,,$1.10,$5.69,$6.90,$22.99,$9.30,$30.99,,17,Pokemon Card,,,,1999-06-01
3560928,Pokemon 1999 Topps Movie Evolution,Charmander [Foil] #E4,$7.00,$17.00,$21.12,,,,,,,,,$1.50,$7.69,$4.80,$18.99,$6.90,$22.99,,6,Pokemon Card,,,,1999-06-01
3560929,Pokemon 1999 Topps Movie Evolution,Charmander [Rainbow Foil] #E4,$58.56,$17.77,$80.00,$127.42,$140.00,,,,,,,$25.60,$63.99,$5.00,$19.99,$35.20,$87.99,,4,Pokemon Card,,,,1999-06-01
3560930,Pokemon 1999 Topps Movie Evolution,Charmeleon #E5,$2.67,$15.50,$19.35,$20.50,$23.00,$105.25,$137.00,$56.00,$63.00,,,,$2.89,$4.30,$16.99,$6.30,$20.99,,19,Pokemon Card,,,,1999-06-01
7470946,Pokemon 1999 Topps Movie Evolution,Charmeleon [Die Cut] #E5,$13.28,,,,,,,,,,,$3.80,$14.99,,,,,,3,Pokemon Card,,,,1999-06-01
3560931,Pokemon 1999 Topps Movie Evolution,Charmeleon [Foil] #E5,$10.00,$16.25,$20.67,$36.33,$40.00,,,,,,,$2.80,$10.99,$4.50,$17.99,$6.90,$22.99,,5,Pokemon Card,,,,1999-06-01
3560932,Pokemon 1999 Topps Movie Evolution,Charmeleon [Rainbow Foil] #E5,$30.38,,$49.00,$51.00,$56.00,,,,,,,$9.90,$32.99,,,$21.60,$53.99,,3,Pokemon Card,,,,1999-06-01
3560947,Pokemon 1999 Topps Movie Evolution,Dragonair #E11,$1.75,$19.50,$19.66,$22.00,$24.00,$69.00,$90.00,$55.00,$41.00,,,,$1.89,$6.30,$20.99,$6.60,$21.99,,12,Pokemon Card,,,,1999-06-01
3560948,Pokemon 1999 Topps Movie Evolution,Dragonair [Foil] #E11,$0.50,,$17.94,$20.00,$22.00,,,,,,,,$0.99,,,$5.00,$19.99,,2,Pokemon Card,,,,1999-06-01
3560949,Pokemon 1999 Topps Movie Evolution,Dragonair [Rainbow Foil] #E11,$12.50,$16.08,,,,,,,,,,$3.50,$13.99,$4.50,$17.99,,,,2,Pokemon Card,,,,1999-06-01
3560950,Pokemon 1999 Topps Movie Evolution,Dragonite #E12,$4.41,,$19.99,$38.50,$42.00,$65.00,$85.00,$52.00,$39.00,,,$1.00,$4.89,,,$6.60,$21.99,,20,Pokemon Card,,,,1999-06-01
3560951,Pokemon 1999 Topps Movie Evolution,Dragonite [Foil] #E12,$17.92,$19.00,$24.23,$49.00,$54.00,,,,,,,$5.00,$19.99,$6.30,$20.99,$8.10,$26.99,,5,Pokemon Card,,,,1999-06-01
3560952,Pokemon 1999 Topps Movie Evolution,Dragonite [Rainbow Foil] #E12,$39.50,$39.00,$69.00,,,,,,,,,$17.20,$42.99,$17.20,$42.99,$30.40,$75.99,,3,Pokemon Card,,,,1999-06-01
3560944,Pokemon 1999 Topps Movie Evolution,Dratini #E10,$1.54,$10.00,$29.99,$33.00,$36.00,$40.00,$52.00,$32.00,$24.00,,,,$1.69,$2.80,$10.99,$9.90,$32.99,,9,Pokemon Card,,,,1999-06-01
